"","xdat","ds","station","year"
"19524101",0.6358333,120,50,1952
"19534101",0.4233333,120,50,1953
"19544101",0.5566667,120,50,1954
"19554101",0.3983333,120,50,1955
"19564101",0.9025,120,50,1956
"19574101",0.4133333,120,50,1957
"19584101",0.4791667,120,50,1958
"19594101",0.3433333,120,50,1959
"19604101",0.6608333,120,50,1960
"19794101",0.4966667,120,50,1979
"19804101",0.6766667,120,50,1980
"1981491",0.7533333,120,50,1981
"19824101",0.7691667,120,50,1982
"19834101",0.4358333,120,50,1983
"19844101",0.6391667,120,50,1984
"19854101",0.4983333,120,50,1985
"1986481",0.6383333,120,50,1986
"1987481",0.4833333,120,50,1987
"1988491",0.4666667,120,50,1988
"1989491",0.3925,120,50,1989
"1990491",0.4916667,120,50,1990
"1991481",0.6191667,120,50,1991
"1992471",0.6158333,120,50,1992
"1993481",0.465,120,50,1993
"2008148",0.45475,120,50,2008
"20091412",0.635,120,50,2009
"20101412",0.75825,120,50,2010
"20111412",0.5913333,120,50,2011
"20121412",0.53175,120,50,2012
"20131412",0.6866667,120,50,2013
"20141412",0.9531667,120,50,2014
"20151412",0.6794167,120,50,2015
"20161412",0.52325,120,50,2016
"20171412",0.4671667,120,50,2017
"20181411",0.6540833,120,50,2018
"200760",141,0.01666667,51,2007
"2008154",186.6,0.01666667,51,2008
"2009154",100.2,0.01666667,51,2009
"2010154",109.2,0.01666667,51,2010
"2011154",86.4,0.01666667,51,2011
"2012154",147,0.01666667,51,2012
"2013154",90.6,0.01666667,51,2013
"2014154",165.6,0.01666667,51,2014
"2015154",91.2,0.01666667,51,2015
"2016154",83.4,0.01666667,51,2016
"2017153",145.8,0.01666667,51,2017
"2018152",114.6,0.01666667,51,2018
"2007120",88.05,0.06666667,51,2007
"2008164",112.5,0.06666667,51,2008
"2009164",65.25,0.06666667,51,2009
"2010164",92.25,0.06666667,51,2010
"2011164",53.85,0.06666667,51,2011
"2012164",118.5,0.06666667,51,2012
"2013164",62.4,0.06666667,51,2013
"2014164",111,0.06666667,51,2014
"2015163",73.35,0.06666667,51,2015
"2016164",67.05,0.06666667,51,2016
"2017163",107.1,0.06666667,51,2017
"2018162",101.85,0.06666667,51,2018
"2007219",63.825,0.1333333,51,2007
"20082110",74.325,0.1333333,51,2008
"20092110",45.6,0.1333333,51,2009
"20102110",58.575,0.1333333,51,2010
"20112110",35.025,0.1333333,51,2011
"20122110",95.025,0.1333333,51,2012
"20132110",50.7,0.1333333,51,2013
"20142110",84.6,0.1333333,51,2014
"2015219",39.525,0.1333333,51,2015
"2016219",60.825,0.1333333,51,2016
"2017217",81.375,0.1333333,51,2017
"2018215",83.925,0.1333333,51,2018
"2007319",44.4,0.2666667,51,2007
"20083110",53.3625,0.2666667,51,2008
"20093110",31.8375,0.2666667,51,2009
"20103110",41.5875,0.2666667,51,2010
"20113110",27.075,0.2666667,51,2011
"20123110",75.9375,0.2666667,51,2012
"20133110",32.6625,0.2666667,51,2013
"20143110",74.4,0.2666667,51,2014
"2015319",23.9625,0.2666667,51,2015
"2016319",44.025,0.2666667,51,2016
"2017317",50.1,0.2666667,51,2017
"2018314",63.975,0.2666667,51,2018
"2007419",26.19375,0.5333333,51,2007
"20084110",35.1375,0.5333333,51,2008
"20094110",17.9625,0.5333333,51,2009
"20104110",27.075,0.5333333,51,2010
"20114110",18,0.5333333,51,2011
"20124110",50.56875,0.5333333,51,2012
"20134110",19.3125,0.5333333,51,2013
"20144110",57.65625,0.5333333,51,2014
"2015419",20.75625,0.5333333,51,2015
"2016419",30.3,0.5333333,51,2016
"2017417",27.1875,0.5333333,51,2017
"2018414",60.28125,0.5333333,51,2018
"2007510",16.73,1,51,2007
"2008513",29.5,1,51,2008
"2009514",10.43,1,51,2009
"2010514",16.75,1,51,2010
"2011514",11.74,1,51,2011
"2012514",39.46,1,51,2012
"2013514",13.71,1,51,2013
"2014514",48.77,1,51,2014
"2015514",13.36,1,51,2015
"2016514",17.92,1,51,2016
"2017513",14.54,1,51,2017
"2018512",35.49,1,51,2018
"200768",10.065,2,51,2007
"2008613",15.475,2,51,2008
"2009614",9.23,2,51,2009
"2010614",12.93,2,51,2010
"2011614",5.985,2,51,2011
"2012614",20.04,2,51,2012
"2013614",9.73,2,51,2013
"2014614",24.51,2,51,2014
"2015614",7.68,2,51,2015
"2016614",9.235,2,51,2016
"2017613",7.385,2,51,2017
"2018612",18.905,2,51,2018
"200778",5.865,4,51,2007
"2008713",8.455,4,51,2008
"2009714",5.675,4,51,2009
"2010714",8.175,4,51,2010
"2011714",4.4975,4,51,2011
"2012714",10.02,4,51,2012
"2013714",5.435,4,51,2013
"2014714",12.255,4,51,2014
"2015714",5.5775,4,51,2015
"2016714",4.7825,4,51,2016
"2017713",4.59,4,51,2017
"2018712",10.5725,4,51,2018
"200788",3.1325,8,51,2007
"2008813",4.2275,8,51,2008
"2009814",2.97625,8,51,2009
"2010814",4.15375,8,51,2010
"2011814",2.43625,8,51,2011
"2012814",5.01,8,51,2012
"2013814",2.7175,8,51,2013
"2014814",6.1275,8,51,2014
"2015814",2.7925,8,51,2015
"2016814",3.165,8,51,2016
"2017813",2.40875,8,51,2017
"2018812",6.56375,8,51,2018
"200798",2.205,16,51,2007
"2008913",2.354375,16,51,2008
"2009914",1.5075,16,51,2009
"2010914",2.355625,16,51,2010
"2011914",1.7825,16,51,2011
"2012914",2.505,16,51,2012
"2013914",1.945625,16,51,2013
"2014914",3.06375,16,51,2014
"2015914",1.545625,16,51,2015
"2016914",2.824375,16,51,2016
"2017913",1.34625,16,51,2017
"2018912",3.395625,16,51,2018
"1931401",1.183333,24,51,1931
"1932401",1.958333,24,51,1932
"1933401",0.7166667,24,51,1933
"1934401",1.416667,24,51,1934
"1935401",1.858333,24,51,1935
"1936401",2.679167,24,51,1936
"1937401",1.095833,24,51,1937
"1938401",3.633333,24,51,1938
"1939401",1.229167,24,51,1939
"1940401",1.641667,24,51,1940
"1941401",1.3375,24,51,1941
"1942401",1.191667,24,51,1942
"1943401",1.1,24,51,1943
"1944401",1.316667,24,51,1944
"1947401",1.354167,24,51,1947
"1948401",1.154167,24,51,1948
"1949401",1.525,24,51,1949
"1950401",1.154167,24,51,1950
"1951401",1.366667,24,51,1951
"1952401",1.141667,24,51,1952
"1953401",1.725,24,51,1953
"1954401",2.783333,24,51,1954
"1955401",1.170833,24,51,1955
"1956401",1.7125,24,51,1956
"1957401",2.358333,24,51,1957
"1958401",1.058333,24,51,1958
"1959401",1.0625,24,51,1959
"1960401",1.383333,24,51,1960
"1961301",2.9125,24,51,1961
"1962301",1.075,24,51,1962
"1963301",0.8208333,24,51,1963
"1964301",0.8916667,24,51,1964
"1965301",1.025,24,51,1965
"1966301",2.7375,24,51,1966
"1967301",1.120833,24,51,1967
"1968301",3.766667,24,51,1968
"1969301",1.2,24,51,1969
"1970301",1.604167,24,51,1970
"1971301",1.004167,24,51,1971
"1972301",1.529167,24,51,1972
"1973301",1.354167,24,51,1973
"1974301",1.066667,24,51,1974
"1975301",1.158333,24,51,1975
"1976301",0.8666667,24,51,1976
"1977301",0.8875,24,51,1977
"1978301",0.9416667,24,51,1978
"1979401",1.045833,24,51,1979
"1980401",1.166667,24,51,1980
"1981301",1.254167,24,51,1981
"1982401",0.95,24,51,1982
"1983401",1.208333,24,51,1983
"1984401",1.5875,24,51,1984
"1985401",0.95,24,51,1985
"1986201",1.145833,24,51,1986
"1987201",1.1,24,51,1987
"1988301",1.520833,24,51,1988
"1990301",1.5125,24,51,1990
"1991201",1.108333,24,51,1991
"1992191",1.645833,24,51,1992
"1993201",1.220833,24,51,1993
"1994191",1.1375,24,51,1994
"1995191",1.1125,24,51,1995
"1996191",1.283333,24,51,1996
"1997201",1.766667,24,51,1997
"1998201",1.425,24,51,1998
"1999191",1.633333,24,51,1999
"2000191",1.945833,24,51,2000
"200191",1.5125,24,51,2001
"200291",1.170833,24,51,2002
"200391",1.175,24,51,2003
"200491",1.525,24,51,2004
"200581",1.6125,24,51,2005
"200681",1.333333,24,51,2006
"2007106",2.29625,24,51,2007
"20081012",1.569583,24,51,2008
"20091013",1.02125,24,51,2009
"20101013",1.629167,24,51,2010
"20111013",1.188333,24,51,2011
"20121013",1.67875,24,51,2012
"20131013",1.298333,24,51,2013
"20141013",2.0425,24,51,2014
"20151013",1.033333,24,51,2015
"20161013",1.884583,24,51,2016
"20171013",1.025833,24,51,2017
"20181012",2.26375,24,51,2018
"19311131",0.9020833,48,51,1931
"19321131",0.9791667,48,51,1932
"19331131",0.5416667,48,51,1933
"19341131",0.7583333,48,51,1934
"19351131",1.1375,48,51,1935
"19361131",1.408333,48,51,1936
"19371131",0.6041667,48,51,1937
"19381131",2.010417,48,51,1938
"19391131",0.9645833,48,51,1939
"19401131",1.277083,48,51,1940
"19411131",0.9645833,48,51,1941
"19421131",0.7083333,48,51,1942
"19431131",0.71875,48,51,1943
"19441131",0.8833333,48,51,1944
"19471131",0.8125,48,51,1947
"19481131",0.925,48,51,1948
"19491131",1.191667,48,51,1949
"19501131",0.6979167,48,51,1950
"19511131",0.7,48,51,1951
"19521131",0.7645833,48,51,1952
"19531131",0.9520833,48,51,1953
"19541131",1.564583,48,51,1954
"19551131",0.89375,48,51,1955
"19561131",0.9354167,48,51,1956
"19571131",1.4625,48,51,1957
"19581131",0.7916667,48,51,1958
"19591131",0.5791667,48,51,1959
"19601131",1.020833,48,51,1960
"19611121",2.0375,48,51,1961
"19621121",0.65,48,51,1962
"19631121",0.7291667,48,51,1963
"19641121",0.7020833,48,51,1964
"19651121",0.8770833,48,51,1965
"19661121",1.63125,48,51,1966
"19671121",0.6916667,48,51,1967
"19681121",2.0375,48,51,1968
"19691121",0.6895833,48,51,1969
"19701121",0.9541667,48,51,1970
"19711121",0.6270833,48,51,1971
"19721121",0.9520833,48,51,1972
"19731121",0.7583333,48,51,1973
"19741121",0.7041667,48,51,1974
"19751121",0.7770833,48,51,1975
"19761121",0.7604167,48,51,1976
"19771121",0.5875,48,51,1977
"19781121",0.5979167,48,51,1978
"19791131",0.7645833,48,51,1979
"19801131",0.8604167,48,51,1980
"19811121",0.9291667,48,51,1981
"19821131",0.4958333,48,51,1982
"19831131",0.7479167,48,51,1983
"19841131",0.8854167,48,51,1984
"19851131",0.6166667,48,51,1985
"19861111",0.8833333,48,51,1986
"19871111",0.75,48,51,1987
"19881121",0.7875,48,51,1988
"19901121",0.8520833,48,51,1990
"19911111",0.8541667,48,51,1991
"19921101",0.93125,48,51,1992
"19931111",1.10625,48,51,1993
"19941101",0.58125,48,51,1994
"19951101",0.7270833,48,51,1995
"19961101",1.1375,48,51,1996
"19971111",1.10625,48,51,1997
"19981111",0.7854167,48,51,1998
"19991101",1.116667,48,51,1999
"20001101",1.089583,48,51,2000
"2001151",1.20625,48,51,2001
"2002151",1.03125,48,51,2002
"2003151",0.5916667,48,51,2003
"2004151",1.025,48,51,2004
"2005141",1.010417,48,51,2005
"2006141",0.7583333,48,51,2006
"20071113",1.218333,48,51,2007
"20081114",0.7847917,48,51,2008
"20091115",0.6685417,48,51,2009
"20101115",1.468542,48,51,2010
"20111115",0.5941667,48,51,2011
"20121115",0.845,48,51,2012
"20131115",0.6729167,48,51,2013
"20141115",1.768125,48,51,2014
"20151115",0.839375,48,51,2015
"20161115",0.9810417,48,51,2016
"20171115",0.8175,48,51,2017
"20181115",1.141042,48,51,2018
"19312111",0.6055556,72,51,1931
"19322111",0.7583333,72,51,1932
"19332111",0.4166667,72,51,1933
"19342111",0.5319444,72,51,1934
"19352111",0.8138889,72,51,1935
"19362111",0.9861111,72,51,1936
"19372111",0.4722222,72,51,1937
"19382111",1.444444,72,51,1938
"19392111",0.8125,72,51,1939
"19402111",0.8944444,72,51,1940
"19412111",0.6430556,72,51,1941
"19422111",0.5708333,72,51,1942
"19432111",0.5194444,72,51,1943
"19442111",0.6152778,72,51,1944
"19472111",0.5486111,72,51,1947
"19482111",0.7125,72,51,1948
"19492111",0.8930556,72,51,1949
"19502111",0.5055556,72,51,1950
"19512111",0.5569444,72,51,1951
"19522111",0.6875,72,51,1952
"19532111",0.6347222,72,51,1953
"19542111",1.131944,72,51,1954
"19552111",0.7041667,72,51,1955
"19562111",0.8458333,72,51,1956
"19572111",1.066667,72,51,1957
"19582111",0.5277778,72,51,1958
"19592111",0.4125,72,51,1959
"19602111",0.7055556,72,51,1960
"19612101",1.445833,72,51,1961
"19622101",0.4763889,72,51,1962
"19632101",0.5333333,72,51,1963
"19642101",0.475,72,51,1964
"19652101",0.5847222,72,51,1965
"19662101",1.223611,72,51,1966
"19672101",0.5847222,72,51,1967
"19682101",1.395833,72,51,1968
"19692101",0.6305556,72,51,1969
"19702101",0.8111111,72,51,1970
"19712101",0.4208333,72,51,1971
"19722101",0.6347222,72,51,1972
"19732101",0.5083333,72,51,1973
"19742101",0.4861111,72,51,1974
"19752101",0.6666667,72,51,1975
"19762101",0.6,72,51,1976
"19772101",0.4680556,72,51,1977
"19782101",0.5208333,72,51,1978
"19792111",0.5444444,72,51,1979
"19802111",0.6416667,72,51,1980
"19812101",0.6541667,72,51,1981
"19822111",0.4416667,72,51,1982
"19832111",0.5222222,72,51,1983
"19842111",0.7125,72,51,1984
"19852111",0.5013889,72,51,1985
"1986291",0.8986111,72,51,1986
"1987291",0.5472222,72,51,1987
"19882101",0.6472222,72,51,1988
"19902101",0.6097222,72,51,1990
"1991291",0.5694444,72,51,1991
"1992281",0.7083333,72,51,1992
"1993291",0.7402778,72,51,1993
"1994281",0.5875,72,51,1994
"1995281",0.4847222,72,51,1995
"1996281",0.8833333,72,51,1996
"1997291",0.7375,72,51,1997
"1998291",0.7152778,72,51,1998
"1999281",0.8680556,72,51,1999
"2000281",1.016667,72,51,2000
"2001251",0.8444444,72,51,2001
"2002251",0.6958333,72,51,2002
"2003251",0.5083333,72,51,2003
"2004251",0.7041667,72,51,2004
"2005241",0.8416667,72,51,2005
"2006241",0.5527778,72,51,2006
"2007126",0.8422222,72,51,2007
"20081212",0.5311111,72,51,2008
"20091213",0.5991667,72,51,2009
"20101213",0.9856944,72,51,2010
"20111213",0.4113889,72,51,2011
"20121213",0.6816667,72,51,2012
"20131213",0.58375,72,51,2013
"20141213",1.186111,72,51,2014
"20151213",0.5822222,72,51,2015
"20161213",0.895,72,51,2016
"20171213",0.785,72,51,2017
"20181213",0.7626389,72,51,2018
"19313111",0.4864583,96,51,1931
"19323111",0.56875,96,51,1932
"19333111",0.3135417,96,51,1933
"19343111",0.5302083,96,51,1934
"19353111",0.6520833,96,51,1935
"19363111",0.8322917,96,51,1936
"19373111",0.5052083,96,51,1937
"19383111",1.128125,96,51,1938
"19393111",0.6791667,96,51,1939
"19403111",0.7072917,96,51,1940
"19413111",0.5052083,96,51,1941
"19423111",0.4864583,96,51,1942
"19433111",0.3916667,96,51,1943
"19443111",0.5510417,96,51,1944
"19473111",0.478125,96,51,1947
"19483111",0.5791667,96,51,1948
"19493111",0.6916667,96,51,1949
"19503111",0.3979167,96,51,1950
"19513111",0.553125,96,51,1951
"19523111",0.5729167,96,51,1952
"19533111",0.7791667,96,51,1953
"19543111",0.8583333,96,51,1954
"19553111",0.5291667,96,51,1955
"19563111",0.7020833,96,51,1956
"19573111",0.8375,96,51,1957
"19583111",0.434375,96,51,1958
"19593111",0.309375,96,51,1959
"19603111",0.5791667,96,51,1960
"19613101",1.086458,96,51,1961
"19623101",0.3833333,96,51,1962
"19633101",0.440625,96,51,1963
"19643101",0.41875,96,51,1964
"19653101",0.5,96,51,1965
"19663101",0.9854167,96,51,1966
"19673101",0.4666667,96,51,1967
"19683101",1.083333,96,51,1968
"19693101",0.578125,96,51,1969
"19703101",0.6395833,96,51,1970
"19713101",0.3927083,96,51,1971
"19723101",0.4864583,96,51,1972
"19733101",0.3833333,96,51,1973
"19743101",0.46875,96,51,1974
"19753101",0.5,96,51,1975
"19763101",0.4947917,96,51,1976
"19773101",0.371875,96,51,1977
"19783101",0.4864583,96,51,1978
"19793111",0.4770833,96,51,1979
"19803111",0.4947917,96,51,1980
"19813101",0.5135417,96,51,1981
"19823111",0.35625,96,51,1982
"19833111",0.4333333,96,51,1983
"19843111",0.5875,96,51,1984
"19853111",0.465625,96,51,1985
"1986391",0.7114583,96,51,1986
"1987391",0.4333333,96,51,1987
"19883101",0.5364583,96,51,1988
"19903101",0.6802083,96,51,1990
"1991391",0.475,96,51,1991
"1992381",0.5927083,96,51,1992
"1993391",0.565625,96,51,1993
"1994381",0.4427083,96,51,1994
"1995381",0.4270833,96,51,1995
"1996381",0.7177083,96,51,1996
"1997391",0.5833333,96,51,1997
"1998391",0.5802083,96,51,1998
"1999381",0.6510417,96,51,1999
"2000381",0.8208333,96,51,2000
"2001351",0.6625,96,51,2001
"2002351",0.6520833,96,51,2002
"2003351",0.4072917,96,51,2003
"2004351",0.55,96,51,2004
"2005341",0.65,96,51,2005
"2006341",0.5166667,96,51,2006
"2007136",0.6354167,96,51,2007
"20081312",0.4467708,96,51,2008
"20091313",0.4501042,96,51,2009
"20101313",0.7765625,96,51,2010
"20111313",0.3372917,96,51,2011
"20121313",0.5511458,96,51,2012
"20131313",0.5647917,96,51,2013
"20141313",0.9245833,96,51,2014
"20151313",0.5177083,96,51,2015
"20161313",0.690625,96,51,2016
"20171313",0.59125,96,51,2017
"20181312",0.5972917,96,51,2018
"19314111",0.4133333,120,51,1931
"19324111",0.455,120,51,1932
"19334111",0.3216667,120,51,1933
"19344111",0.4783333,120,51,1934
"19354111",0.555,120,51,1935
"19364111",0.69,120,51,1936
"19374111",0.4333333,120,51,1937
"19384111",1.011667,120,51,1938
"19394111",0.6433333,120,51,1939
"19404111",0.5908333,120,51,1940
"19414111",0.4575,120,51,1941
"19424111",0.4483333,120,51,1942
"19434111",0.3966667,120,51,1943
"19444111",0.4808333,120,51,1944
"19474111",0.39,120,51,1947
"19484111",0.4916667,120,51,1948
"19494111",0.5533333,120,51,1949
"19504111",0.3308333,120,51,1950
"19514111",0.4716667,120,51,1951
"19524111",0.4858333,120,51,1952
"19534111",0.6341667,120,51,1953
"19544111",0.6866667,120,51,1954
"19554111",0.4258333,120,51,1955
"19564111",0.6183333,120,51,1956
"19574111",0.7175,120,51,1957
"19584111",0.4366667,120,51,1958
"19594111",0.2583333,120,51,1959
"19604111",0.5225,120,51,1960
"19614101",0.8816667,120,51,1961
"19624101",0.3375,120,51,1962
"19634101",0.3566667,120,51,1963
"19644101",0.4175,120,51,1964
"19654101",0.5183333,120,51,1965
"19664101",0.8141667,120,51,1966
"19674101",0.395,120,51,1967
"19684101",0.9741667,120,51,1968
"19694101",0.5791667,120,51,1969
"19704101",0.5116667,120,51,1970
"19714101",0.3333333,120,51,1971
"19724101",0.4483333,120,51,1972
"19734101",0.3641667,120,51,1973
"19744101",0.4233333,120,51,1974
"19754101",0.4,120,51,1975
"19764101",0.4308333,120,51,1976
"19774101",0.3141667,120,51,1977
"19784101",0.3966667,120,51,1978
"19794111",0.4966667,120,51,1979
"19804111",0.4458333,120,51,1980
"19814101",0.4675,120,51,1981
"19824111",0.3,120,51,1982
"19834111",0.3533333,120,51,1983
"19844111",0.5458333,120,51,1984
"19854111",0.3725,120,51,1985
"1986491",0.5891667,120,51,1986
"1987491",0.3641667,120,51,1987
"19884101",0.4641667,120,51,1988
"19904101",0.5691667,120,51,1990
"1991491",0.4608333,120,51,1991
"1992481",0.7841667,120,51,1992
"1993491",0.4541667,120,51,1993
"1994481",0.3966667,120,51,1994
"1995481",0.4125,120,51,1995
"1996481",0.5975,120,51,1996
"1997491",0.6358333,120,51,1997
"1998491",0.5525,120,51,1998
"1999481",0.5208333,120,51,1999
"2000481",0.67,120,51,2000
"2001451",0.5675,120,51,2001
"2002451",0.6183333,120,51,2002
"2003451",0.47,120,51,2003
"2004451",0.4533333,120,51,2004
"2005441",0.6033333,120,51,2005
"2006441",0.4416667,120,51,2006
"2007146",0.515,120,51,2007
"20081412",0.3574167,120,51,2008
"20091413",0.4439167,120,51,2009
"20101413",0.6246667,120,51,2010
"20111413",0.40225,120,51,2011
"20121413",0.4495,120,51,2012
"20131413",0.4635833,120,51,2013
"20141413",0.7748333,120,51,2014
"20151413",0.4155833,120,51,2015
"20161413",0.6395,120,51,2016
"20171413",0.4845833,120,51,2017
"20181412",0.4875833,120,51,2018
"1931501",1.179167,24,52,1931
"1932501",1.070833,24,52,1932
"1933501",1.229167,24,52,1933
"1934501",1.804167,24,52,1934
"1935501",1.683333,24,52,1935
"1936501",2.991667,24,52,1936
"1937501",1.45,24,52,1937
"1938501",1.775,24,52,1938
"1939501",1.7,24,52,1939
"1940501",2.995833,24,52,1940
"1941501",2.658333,24,52,1941
"1942501",1.270833,24,52,1942
"1943501",0.9375,24,52,1943
"1944501",1.533333,24,52,1944
"194591",2.354167,24,52,1945
"1946101",1.508333,24,52,1946
"1947501",1.4375,24,52,1947
"1948501",2.491667,24,52,1948
"1949501",2,24,52,1949
"1950501",1.354167,24,52,1950
"1951501",1.491667,24,52,1951
"1952501",1.366667,24,52,1952
"1953501",2.108333,24,52,1953
"1954501",2.6,24,52,1954
"1955501",1.2,24,52,1955
"1956501",4.041667,24,52,1956
"1957501",1.125,24,52,1957
"1958501",2.4625,24,52,1958
"1959501",1.241667,24,52,1959
"1960501",2.55,24,52,1960
"1961401",2.858333,24,52,1961
"1962401",1.0625,24,52,1962
"1963401",1.2375,24,52,1963
"1964401",1.770833,24,52,1964
"1965401",1.391667,24,52,1965
"1966401",1.4,24,52,1966
"1967401",1.225,24,52,1967
"1968401",1.6,24,52,1968
"1969401",1.179167,24,52,1969
"1970401",1.325,24,52,1970
"1971401",1.775,24,52,1971
"1972401",1.3375,24,52,1972
"1973401",1.175,24,52,1973
"1974401",1.483333,24,52,1974
"1975401",1.195833,24,52,1975
"1976401",1.566667,24,52,1976
"1977401",1.0375,24,52,1977
"1978401",1.441667,24,52,1978
"1979501",1.158333,24,52,1979
"1980501",1.616667,24,52,1980
"1981401",1.775,24,52,1981
"1982501",1.308333,24,52,1982
"1983501",1.2,24,52,1983
"1984501",2.141667,24,52,1984
"1985501",1.233333,24,52,1985
"1986301",1.520833,24,52,1986
"1987301",1.683333,24,52,1987
"1988401",1.516667,24,52,1988
"1989301",1.4,24,52,1989
"1990401",1.9375,24,52,1990
"1991301",1.791667,24,52,1991
"1992201",1.716667,24,52,1992
"1993301",2.058333,24,52,1993
"1994201",1.541667,24,52,1994
"1995201",1.291667,24,52,1995
"1996201",2.058333,24,52,1996
"1997301",1.5125,24,52,1997
"1998301",2.129167,24,52,1998
"1999201",1.8375,24,52,1999
"2000201",1.375,24,52,2000
"2001101",1.3375,24,52,2001
"2002101",1.770833,24,52,2002
"2003101",1.475,24,52,2003
"2004101",1.875,24,52,2004
"200591",1.545833,24,52,2005
"200691",1.341667,24,52,2006
"200771",1.5625,24,52,2007
"200871",2.995833,24,52,2008
"200971",1.366667,24,52,2009
"201071",2.020833,24,52,2010
"201171",1.5625,24,52,2011
"201271",1.566667,24,52,2012
"201371",1.375,24,52,2013
"201471",1.716667,24,52,2014
"201561",1.375,24,52,2015
"201661",1.504167,24,52,2016
"201761",1.795833,24,52,2017
"20186",1.158333,24,52,2018
"19311141",0.7583333,48,52,1931
"19321141",0.59375,48,52,1932
"19331141",0.70625,48,52,1933
"19341141",1.10625,48,52,1934
"19351141",1.145833,48,52,1935
"19361141",1.597917,48,52,1936
